"","name_stocks","accuracy","sensitivity","specificity","precision","recall","f1"
"1","",0,0,0,0,0,0
"2","Ibrx100",0.603174603174603,0.171052631578947,0.893805309734513,0.52,0.171052631578947,0.257425742574257
"3","Ibrx50",0.597178130511464,0.143859649122807,0.902064896755162,0.496969696969697,0.143859649122807,0.22312925170068
"4","Ibra",0.602469135802469,0.170175438596491,0.893215339233038,0.517333333333333,0.170175438596491,0.256105610561056
"5","IGC",0.608465608465608,0.210526315789474,0.876106194690266,0.533333333333333,0.210526315789474,0.30188679245283
"6","ITAG",0.612345679012346,0.169298245614035,0.910324483775811,0.559420289855073,0.169298245614035,0.25993265993266
"7","IGCT",0.59647266313933,0.142982456140351,0.901474926253687,0.493939393939394,0.142982456140351,0.221768707482993
"8","IFNC",0.664550264550265,0.260526315789474,0.936283185840708,0.733333333333333,0.260526315789474,0.384466019417476
"9","IEEX",0.597883597883598,0.0921052631578947,0.938053097345133,0.5,0.0921052631578947,0.155555555555556
